Customer_ID,First_Name,Last_Name,Gender,DOB,Email,Phone,City,State,Occupation,Annual_Income,Marital_Status,Customer_Segment,Join_Date
C06840,Jagvi,Lal,Female,1990-11-29,jagvi.lal73@email.com,8039612610,Mumbai,Maharashtra,Doctor,2306539,Single,VIP,2020-10-25
C06841,Prisha,Bera,Female,1966-07-12,prisha.bera616@email.com,8760384004,Kolkata,West Bengal,Doctor,1672717,Married,VIP,2025-08-12
C06842,Shivansh,Warrior,Male,1992-09-28,shivansh.warrior386@email.com,8644470213,Mumbai,Maharashtra,Business Owner,4820303,Married,VIP,2026-01-24
C06843,Janaki,Bhatti,Male,1984-04-16,janaki.bhatti871@email.com,9083458812,Delhi,Delhi,Retired,485105,Single,Retail,2022-08-19
C06844,Teerth,Seshadri,Male,1991-04-26,teerth.seshadri328@email.com,9522031180,Ahmedabad,Gujarat,Sales Executive,493264,Single,Retail,2024-08-01
C06845,Hredhaan,Aurora,Male,1957-03-23,hredhaan.aurora591@email.com,7671616576,Mumbai,Maharashtra,Sales Executive,355015,Married,Retail,2024-01-18
C06846,Ekani,Khosla,Male,1965-10-29,ekani.khosla354@email.com,9111934887,Jaipur,Rajasthan,Software Engineer,1093816,Single,Premium,2024-01-24
C06847,Jatin,Din,Male,1994-07-30,jatin.din717@email.com,9880371652,Delhi,Delhi,Teacher,300846,Widowed,Retail,2023-02-26
C06848,Tanmayi,Thakkar,Female,1962-02-15,tanmayi.thakkar318@email.com,8110062988,Hyderabad,Telangana,Doctor,1634885,Married,VIP,2022-12-13
C06849,Aadhya,Yohannan,Female,2004-12-24,aadhya.yohannan746@email.com,9537459824,Chennai,Tamil Nadu,Doctor,1119417,Single,Premium,2024-11-04
C06850,Libni,Sandal,Female,1976-08-09,libni.sandal740@email.com,8799112535,Mumbai,Maharashtra,Data Analyst,1211482,Single,Premium,2023-07-30
C06851,Yoshita,Dubey,Male,1983-10-04,yoshita.dubey258@email.com,9213552517,Mumbai,Maharashtra,Retired,178653,Single,Retail,2026-02-11
C06852,Darsh,Mohan,Female,1966-11-21,darsh.mohan214@email.com,6755683876,Delhi,Delhi,Data Analyst,1102061,Single,Premium,2021-04-07
C06853,Vasana,Deol,Male,1988-06-20,vasana.deol781@email.com,6290207141,Ahmedabad,Gujarat,Student,60175,Single,Retail,2025-09-18
C06854,Varenya,Cheema,Male,1995-10-11,varenya.cheema853@email.com,7924361285,Lucknow,Uttar Pradesh,Accountant,580693,Single,Premium,2020-12-03
C06855,Shivani,Devan,Male,1983-06-18,shivani.devan660@email.com,6239564280,Bengaluru,Karnataka,Software Engineer,1504540,Married,VIP,2020-09-30
C06856,Krisha,Kaul,Female,1967-01-13,krisha.kaul163@email.com,7498731474,Kolkata,West Bengal,Data Analyst,717944,Married,Premium,2018-11-25
C06857,Gaurav,Zachariah,Male,1981-01-08,gaurav.zachariah121@email.com,9891675228,Lucknow,Uttar Pradesh,Government Employee,958405,Married,Premium,2024-12-13
C06858,Lakshmi,Krishnan,Male,1987-01-13,lakshmi.krishnan374@email.com,8478641355,Bengaluru,Karnataka,Software Engineer,806892,Single,Premium,2020-01-29
C06859,Amrita,Deo,Female,1982-11-01,amrita.deo408@email.com,6685558299,Pune,Maharashtra,Software Engineer,1370758,Divorced,Premium,2026-04-14
C06860,Samar,Kara,Male,1994-10-10,samar.kara581@email.com,7305436029,Lucknow,Uttar Pradesh,Business Owner,1075797,Married,Premium,2023-08-18
C06861,Shivani,Gaba,Female,2001-03-11,shivani.gaba438@email.com,9633418804,Bengaluru,Karnataka,Accountant,782184,Married,Premium,2023-01-10
C06862,Warinder,Khanna,Male,1976-11-05,warinder.khanna789@email.com,8182065380,Pune,Maharashtra,Software Engineer,1331592,Divorced,Premium,2023-06-03
C06863,Harshil,Dora,Male,1978-03-10,harshil.dora921@email.com,8852003354,Pune,Maharashtra,Accountant,858194,Married,Premium,2019-07-20
C06864,Xalak,Balan,Male,1973-12-12,xalak.balan883@email.com,7569193601,Delhi,Delhi,Student,84294,Married,Retail,2021-12-03
C06865,Naksh,Kade,Female,2002-01-20,naksh.kade69@email.com,6427071918,Hyderabad,Telangana,Accountant,833647,Married,Premium,2020-01-21
C06866,Zansi,Varma,Male,1964-08-17,zansi.varma468@email.com,6011931192,Chennai,Tamil Nadu,Business Owner,1952162,Single,VIP,2026-06-14
C06867,Chandran,Kala,Male,1995-01-07,chandran.kala366@email.com,6199227797,Lucknow,Uttar Pradesh,Doctor,1792522,Married,VIP,2020-01-07
C06868,Madhav,Dara,Female,1971-07-25,madhav.dara7@email.com,8974791504,Pune,Maharashtra,Doctor,2444186,Single,VIP,2018-12-21
C06869,Jackson,Aurora,Female,1981-04-25,jackson.aurora734@email.com,7270239066,Jaipur,Rajasthan,Sales Executive,492455,Single,Retail,2020-03-01
C06870,Victor,Gill,Male,1995-12-18,victor.gill630@email.com,6678182708,Mumbai,Maharashtra,Business Owner,800488,Single,Premium,2026-02-24
C06871,Aarnav,Babu,Male,1994-06-17,aarnav.babu595@email.com,9509057304,Jaipur,Rajasthan,Software Engineer,1070208,Single,Premium,2019-02-15
C06872,Libni,Shenoy,Female,1987-04-01,libni.shenoy332@email.com,9087822002,Ahmedabad,Gujarat,Government Employee,540944,Single,Premium,2022-04-13
C06873,Ladli,Contractor,Male,1986-11-26,ladli.contractor646@email.com,6393464096,Lucknow,Uttar Pradesh,Accountant,676357,Married,Premium,2018-12-22
C06874,Ayushman,Trivedi,Male,1999-06-05,ayushman.trivedi825@email.com,8406493953,Hyderabad,Telangana,Retired,322389,Single,Retail,2025-09-29
C06875,Vasana,Raju,Female,1958-11-15,vasana.raju885@email.com,8837931012,Bengaluru,Karnataka,Business Owner,2675726,Single,VIP,2019-08-17
C06876,Advay,Chacko,Male,1966-10-02,advay.chacko69@email.com,7860825422,Lucknow,Uttar Pradesh,Retired,507831,Married,Premium,2025-07-18
C06877,Chakrika,Gulati,Female,1991-02-16,chakrika.gulati564@email.com,9073024892,Chennai,Tamil Nadu,Retired,523454,Single,Premium,2021-10-04
C06878,Leela,Chander,Male,1962-03-09,leela.chander46@email.com,6282362178,Kolkata,West Bengal,Teacher,368026,Married,Retail,2021-01-17
C06879,David,Keer,Female,1973-09-10,david.keer785@email.com,6271743949,Lucknow,Uttar Pradesh,Doctor,2581387,Married,VIP,2026-03-24
C06880,Bimala,Nagar,Male,1986-10-08,bimala.nagar27@email.com,8424642543,Bengaluru,Karnataka,Government Employee,650417,Single,Premium,2024-02-13
C06881,Yagnesh,Chada,Female,1960-07-02,yagnesh.chada770@email.com,7383954440,Kolkata,West Bengal,Student,82446,Single,Retail,2023-08-09
C06882,Yashvi,Batta,Female,1980-09-24,yashvi.batta986@email.com,7156166010,Ahmedabad,Gujarat,Teacher,624246,Married,Premium,2025-04-11
C06883,Vasudha,Majumdar,Male,1960-02-17,vasudha.majumdar213@email.com,7124100685,Chennai,Tamil Nadu,Retired,407295,Married,Retail,2022-03-04
C06884,Lakshit,Hayer,Female,1987-02-12,lakshit.hayer17@email.com,9075563814,Hyderabad,Telangana,Retired,535561,Single,Premium,2021-04-08
C06885,Dayamai,Rege,Male,2003-08-29,dayamai.rege192@email.com,8342231999,Delhi,Delhi,Sales Executive,608709,Married,Premium,2025-12-16
C06886,Diya,Chaudhari,Female,1979-03-05,diya.chaudhari561@email.com,7902416570,Kolkata,West Bengal,Doctor,2195951,Married,VIP,2018-11-20
C06887,Aarush,Issac,Male,1984-07-28,aarush.issac909@email.com,6518820221,Delhi,Delhi,Business Owner,3407450,Single,VIP,2024-10-29
C06888,Anay,Shankar,Female,1969-05-06,anay.shankar3@email.com,9590889727,Ahmedabad,Gujarat,Accountant,787627,Married,Premium,2025-09-11
C06889,Netra,Gopal,Female,1968-02-06,netra.gopal687@email.com,7820058128,Pune,Maharashtra,Student,178720,Single,Retail,2018-08-14
C06890,Kala,Mallick,Female,1998-04-25,kala.mallick269@email.com,9385204970,Mumbai,Maharashtra,Business Owner,1643692,Married,VIP,2021-05-23
C06891,Ladli,Sarma,Female,1992-01-31,ladli.sarma374@email.com,8311102448,Chennai,Tamil Nadu,Retired,314190,Married,Retail,2025-09-07
C06892,Falan,Narula,Female,1973-12-23,falan.narula867@email.com,6564357995,Pune,Maharashtra,Student,181711,Married,Retail,2018-10-03
C06893,Chakradhar,Sarin,Female,1978-10-14,chakradhar.sarin689@email.com,8883591349,Chennai,Tamil Nadu,Teacher,730243,Single,Premium,2022-04-09
C06894,Madhavi,Sami,Female,1967-08-05,madhavi.sami510@email.com,7824147202,Jaipur,Rajasthan,Government Employee,421856,Married,Retail,2020-11-15
C06895,George,Borah,Male,2005-05-15,george.borah28@email.com,9963800524,Delhi,Delhi,Data Analyst,871319,Married,Premium,2018-09-13
C06896,Maya,Prabhakar,Female,1989-02-07,maya.prabhakar343@email.com,9354869273,Pune,Maharashtra,Retired,521442,Married,Premium,2021-02-18
C06897,Gabriel,Chana,Male,1960-04-09,gabriel.chana950@email.com,8726314682,Bengaluru,Karnataka,Retired,287024,Married,Retail,2024-07-30
C06898,Umang,Manda,Female,1993-04-30,umang.manda712@email.com,9097309354,Lucknow,Uttar Pradesh,Accountant,775940,Married,Premium,2018-08-08
C06899,Sanya,Naik,Male,1961-07-08,sanya.naik912@email.com,9035400737,Jaipur,Rajasthan,Data Analyst,1267961,Married,Premium,2019-06-12
C06900,Mohini,Luthra,Female,2005-06-13,mohini.luthra679@email.com,8957147633,Delhi,Delhi,Sales Executive,840924,Married,Premium,2025-02-27
C06901,Upasna,Barman,Female,1962-07-07,upasna.barman485@email.com,8620380581,Bengaluru,Karnataka,Teacher,677937,Single,Premium,2023-01-14
C06902,Alexander,Pillai,Male,1963-05-31,alexander.pillai171@email.com,7183200246,Delhi,Delhi,Data Analyst,711850,Single,Premium,2025-03-01
C06903,Robert,Sani,Male,1977-08-10,robert.sani497@email.com,9315199532,Mumbai,Maharashtra,Accountant,503059,Married,Premium,2022-02-27
C06904,Samaksh,Menon,Female,1990-04-10,samaksh.menon862@email.com,8201909570,Lucknow,Uttar Pradesh,Sales Executive,808887,Married,Premium,2023-04-21
C06905,Lohit,Purohit,Female,1992-09-01,lohit.purohit961@email.com,6608660728,Kolkata,West Bengal,Software Engineer,962129,Married,Premium,2023-02-18
C06906,Nidhi,Dutta,Male,2002-03-07,nidhi.dutta734@email.com,7027453492,Hyderabad,Telangana,Doctor,2088546,Married,VIP,2021-11-22
C06907,Tripti,Aurora,Female,1997-10-06,tripti.aurora902@email.com,7096982485,Jaipur,Rajasthan,Accountant,939919,Single,Premium,2023-01-30
C06908,Vivaan,Zacharia,Female,1975-06-21,vivaan.zacharia349@email.com,8672145074,Mumbai,Maharashtra,Student,76260,Married,Retail,2022-04-11
C06909,Zinal,Dani,Female,2004-08-14,zinal.dani282@email.com,9285061579,Hyderabad,Telangana,Software Engineer,1672085,Single,VIP,2022-08-10
C06910,Vedhika,Bora,Male,2002-08-14,vedhika.bora805@email.com,6410933857,Bengaluru,Karnataka,Teacher,582683,Married,Premium,2021-09-08
C06911,Azaan,Prabhakar,Male,1973-09-05,azaan.prabhakar912@email.com,9897601378,Hyderabad,Telangana,Doctor,1439589,Single,Premium,2025-06-02
C06912,Pushti,Gole,Male,1983-09-08,pushti.gole655@email.com,6390331126,Chennai,Tamil Nadu,Accountant,578852,Married,Premium,2021-09-04
C06913,Sudiksha,Brahmbhatt,Female,1991-04-10,sudiksha.brahmbhatt168@email.com,9264426874,Bengaluru,Karnataka,Business Owner,1766524,Single,VIP,2023-06-07
C06914,Suhani,Purohit,Male,1999-09-24,suhani.purohit706@email.com,8089536788,Lucknow,Uttar Pradesh,Business Owner,2108267,Widowed,VIP,2018-10-15
C06915,Warjas,Date,Female,1970-02-11,warjas.date395@email.com,7939965742,Mumbai,Maharashtra,Doctor,1847343,Single,VIP,2018-10-12
C06916,Gagan,Deo,Male,2002-01-09,gagan.deo109@email.com,9536676586,Jaipur,Rajasthan,Software Engineer,691344,Single,Premium,2022-04-05
C06917,Jagrati,Sha,Male,2004-12-18,jagrati.sha652@email.com,7451055259,Hyderabad,Telangana,Government Employee,853726,Married,Premium,2025-10-24
C06918,Rachit,Rai,Female,1992-01-26,rachit.rai252@email.com,9816660951,Delhi,Delhi,Software Engineer,868161,Married,Premium,2018-09-18
C06919,Chasmum,Brar,Female,2002-09-20,chasmum.brar947@email.com,8601640904,Bengaluru,Karnataka,Teacher,354983,Single,Retail,2023-04-19
C06920,Abdul,Pillay,Male,1960-10-28,abdul.pillay577@email.com,6354848700,Lucknow,Uttar Pradesh,Business Owner,1026983,Single,Premium,2026-07-16
C06921,Liam,Bora,Female,1972-03-24,liam.bora934@email.com,9098708851,Chennai,Tamil Nadu,Sales Executive,569040,Single,Premium,2025-04-04
C06922,Triya,Patel,Female,1957-10-21,triya.patel863@email.com,6630189028,Chennai,Tamil Nadu,Accountant,547639,Single,Premium,2021-06-11
C06923,Yashvi,Murthy,Female,1957-07-24,yashvi.murthy314@email.com,6539231207,Hyderabad,Telangana,Doctor,2026547,Married,VIP,2019-08-04
C06924,Triveni,Sur,Female,1977-02-13,triveni.sur2@email.com,7129060203,Lucknow,Uttar Pradesh,Government Employee,642150,Single,Premium,2022-06-23
C06925,Bina,Chana,Female,1985-06-24,bina.chana711@email.com,9440112399,Hyderabad,Telangana,Doctor,1631361,Single,VIP,2024-04-18
C06926,Lakshit,Sura,Male,1985-11-23,lakshit.sura164@email.com,7361821802,Hyderabad,Telangana,Teacher,718493,Married,Premium,2021-02-11
C06927,Lekha,Goyal,Male,1972-11-29,lekha.goyal886@email.com,6073763716,Hyderabad,Telangana,Sales Executive,713037,Single,Premium,2025-04-04
C06928,Falan,Char,Female,1966-04-24,falan.char488@email.com,9987593925,Bengaluru,Karnataka,Student,65536,Widowed,Retail,2023-03-14
C06929,Maanav,Mand,Female,1996-07-03,maanav.mand796@email.com,7876325753,Lucknow,Uttar Pradesh,Data Analyst,1484752,Single,Premium,2019-05-16
C06930,Neha,Devi,Female,1965-12-07,neha.devi220@email.com,8094553139,Jaipur,Rajasthan,Business Owner,2986344,Single,VIP,2022-04-18
C06931,Amaira,Goel,Male,1996-12-29,amaira.goel168@email.com,7105462969,Hyderabad,Telangana,Teacher,489818,Married,Retail,2019-12-22
C06932,Lohit,Sood,Male,1985-08-14,lohit.sood282@email.com,9252450833,Jaipur,Rajasthan,Data Analyst,1393187,Married,Premium,2021-06-07
C06933,Yauvani,Borde,Male,1986-12-14,yauvani.borde877@email.com,7955545860,Bengaluru,Karnataka,Software Engineer,978384,Widowed,Premium,2022-05-30
C06934,Chatresh,Lalla,Female,2002-12-26,chatresh.lalla354@email.com,6930009535,Delhi,Delhi,Doctor,2916798,Married,VIP,2024-09-21
C06935,Jeevika,Lata,Female,2001-08-30,jeevika.lata611@email.com,9938631532,Bengaluru,Karnataka,Student,112616,Single,Retail,2026-05-20
C06936,Kevin,Cheema,Female,1969-09-13,kevin.cheema979@email.com,7601269241,Ahmedabad,Gujarat,Sales Executive,813338,Single,Premium,2025-08-04
C06937,Hiral,Memon,Male,2004-11-11,hiral.memon699@email.com,9989378711,Ahmedabad,Gujarat,Business Owner,2387038,Single,VIP,2021-10-05
C06938,Vedika,Bath,Female,1994-01-12,vedika.bath288@email.com,9436394669,Delhi,Delhi,Data Analyst,666846,Married,Premium,2021-04-20
C06939,Radhika,Tiwari,Other,1956-02-14,radhika.tiwari355@email.com,9286597466,Kolkata,West Bengal,Teacher,681294,Married,Premium,2019-08-31
C06940,Aarnav,Dhaliwal,Female,1959-09-03,aarnav.dhaliwal934@email.com,6428254746,Delhi,Delhi,Retired,420476,Married,Retail,2019-08-31
C06941,Jeevika,Taneja,Female,1966-10-06,jeevika.taneja838@email.com,9817394463,Jaipur,Rajasthan,Doctor,1380305,Single,Premium,2025-08-27
C06942,Aadi,Badami,Female,1990-03-20,aadi.badami206@email.com,8826187420,Pune,Maharashtra,Software Engineer,604340,Single,Premium,2026-07-27
C06943,Chandran,Bhatnagar,Female,1957-09-20,chandran.bhatnagar201@email.com,6805679668,Bengaluru,Karnataka,Business Owner,3647110,Married,VIP,2023-12-19
C06944,Mohini,Kanda,Male,1961-12-31,mohini.kanda641@email.com,6054036415,Lucknow,Uttar Pradesh,Teacher,702995,Single,Premium,2026-06-17
C06945,Hema,Rout,Male,1968-09-07,hema.rout794@email.com,6841704951,Hyderabad,Telangana,Data Analyst,694242,Single,Premium,2020-12-05
C06946,Chatresh,Sharaf,Female,1956-08-05,chatresh.sharaf989@email.com,9276595455,Delhi,Delhi,Student,160670,Married,Retail,2020-01-19
C06947,Siddharth,Deshpande,Male,1998-01-31,siddharth.deshpande233@email.com,6016318910,Mumbai,Maharashtra,Data Analyst,732312,Single,Premium,2020-12-16
C06948,Upma,Goel,Female,1963-09-14,upma.goel515@email.com,7026999842,Hyderabad,Telangana,Accountant,578999,Single,Premium,2022-11-14
C06949,Nicholas,Narang,Female,1958-08-07,nicholas.narang927@email.com,6717329477,Mumbai,Maharashtra,Accountant,524603,Single,Premium,2026-02-20
C06950,Ati,Ahluwalia,Male,1965-11-16,ati.ahluwalia52@email.com,6629165791,Lucknow,Uttar Pradesh,Retired,376321,Widowed,Retail,2019-02-01
C06951,Gaurav,Sunder,Male,1997-10-24,gaurav.sunder288@email.com,7249315606,Ahmedabad,Gujarat,Sales Executive,487862,Married,Retail,2023-01-06
C06952,Zansi,Goswami,Female,1982-05-17,zansi.goswami644@email.com,9498887500,Pune,Maharashtra,Student,115514,Married,Retail,2019-12-16
C06953,Adweta,Sethi,Male,1995-11-09,adweta.sethi580@email.com,7990769623,Delhi,Delhi,Data Analyst,589401,Divorced,Premium,2020-08-19
C06954,Gautam,Deshpande,Female,1969-02-17,gautam.deshpande937@email.com,6242002126,Pune,Maharashtra,Teacher,523466,Single,Premium,2022-02-27
C06955,Elijah,Ramachandran,Female,1971-07-25,elijah.ramachandran22@email.com,9227358616,Hyderabad,Telangana,Student,97631,Single,Retail,2026-07-14
C06956,Kashvi,Ahuja,Male,1977-01-29,kashvi.ahuja399@email.com,6591055025,Mumbai,Maharashtra,Student,30706,Single,Retail,2022-09-07
C06957,Dominic,Bhargava,Male,1975-02-10,dominic.bhargava396@email.com,9694837034,Kolkata,West Bengal,Teacher,312846,Single,Retail,2025-04-11
C06958,Indali,Bhargava,Male,1971-02-21,indali.bhargava954@email.com,8039193012,Bengaluru,Karnataka,Accountant,727423,Married,Premium,2019-05-15
C06959,Jack,Prabhu,Other,1989-11-06,jack.prabhu837@email.com,9410918915,Ahmedabad,Gujarat,Doctor,2798547,Widowed,VIP,2018-08-07
C06960,Pranav,Sheth,Male,1960-11-14,pranav.sheth887@email.com,7668192967,Chennai,Tamil Nadu,Doctor,2681767,Married,VIP,2026-02-15
C06961,Ikbal,Chadha,Male,2002-05-12,ikbal.chadha549@email.com,6682627799,Lucknow,Uttar Pradesh,Teacher,391245,Married,Retail,2021-04-08
C06962,Quincy,Sane,Male,1992-12-13,quincy.sane611@email.com,8850854717,Delhi,Delhi,Software Engineer,1292486,Single,Premium,2019-04-12
C06963,Caleb,Patil,Female,2003-04-27,caleb.patil239@email.com,7892625798,Mumbai,Maharashtra,Teacher,327639,Single,Retail,2020-07-10
C06964,Ridhi,Bera,Male,2003-01-26,ridhi.bera179@email.com,8905497861,Jaipur,Rajasthan,Accountant,709142,Married,Premium,2025-07-28
C06965,Laban,Iyengar,Male,1995-10-22,laban.iyengar821@email.com,7689275969,Hyderabad,Telangana,Software Engineer,1283689,Married,Premium,2018-12-18
C06966,Bachittar,Shere,Male,1956-08-26,bachittar.shere79@email.com,7857559768,Pune,Maharashtra,Doctor,2036647,Single,VIP,2019-03-12
C06967,Qushi,Murthy,Female,1986-02-06,qushi.murthy231@email.com,7524711634,Bengaluru,Karnataka,Business Owner,1249274,Single,Premium,2024-05-18
C06968,Alexander,Agrawal,Other,1987-05-25,alexander.agrawal262@email.com,7876852017,Mumbai,Maharashtra,Data Analyst,962388,Widowed,Premium,2022-09-15
C06969,Aahana,Chadha,Male,1981-06-12,aahana.chadha505@email.com,7306237150,Ahmedabad,Gujarat,Software Engineer,1458456,Single,Premium,2026-01-19
C06970,Yamini,Muni,Female,1968-08-12,yamini.muni344@email.com,6713503577,Chennai,Tamil Nadu,Doctor,2687676,Widowed,VIP,2023-05-15
C06971,Falak,Memon,Female,1987-05-19,falak.memon267@email.com,6632734852,Lucknow,Uttar Pradesh,Student,94377,Married,Retail,2020-07-09
C06972,Lohit,Vig,Male,1967-01-01,lohit.vig494@email.com,6356940005,Pune,Maharashtra,Sales Executive,355153,Single,Retail,2022-07-29
C06973,Odika,Kala,Female,1964-01-29,odika.kala769@email.com,9451446866,Bengaluru,Karnataka,Student,182086,Single,Retail,2025-12-13
C06974,Nitara,Padmanabhan,Female,1974-04-26,nitara.padmanabhan357@email.com,7632412910,Pune,Maharashtra,Teacher,356899,Single,Retail,2019-09-16
C06975,Aarini,Mallick,Female,1989-10-28,aarini.mallick99@email.com,9316742299,Mumbai,Maharashtra,Retired,344259,Divorced,Retail,2022-08-10
C06976,Jack,Sachdev,Female,1958-09-06,jack.sachdev96@email.com,7491605487,Mumbai,Maharashtra,Business Owner,3148468,Single,VIP,2025-09-14
C06977,Gaurang,Varma,Male,1958-04-10,gaurang.varma808@email.com,6261157793,Ahmedabad,Gujarat,Data Analyst,1381452,Married,Premium,2026-06-19
C06978,Lohit,Som,Female,1978-11-09,lohit.som540@email.com,9084960111,Jaipur,Rajasthan,Student,139257,Single,Retail,2020-04-23
C06979,Deepa,Yohannan,Female,1982-12-01,deepa.yohannan649@email.com,8413068351,Hyderabad,Telangana,Data Analyst,947908,Single,Premium,2019-04-17
C06980,Tanay,Bobal,Male,1956-10-12,tanay.bobal358@email.com,9151005982,Ahmedabad,Gujarat,Accountant,992607,Single,Premium,2018-11-22
C06981,Aarna,Natarajan,Male,1994-09-23,aarna.natarajan869@email.com,7302403255,Kolkata,West Bengal,Retired,489726,Married,Retail,2018-12-23
C06982,Mitesh,Pandey,Male,1972-05-24,mitesh.pandey600@email.com,8124918422,Pune,Maharashtra,Accountant,742482,Married,Premium,2025-03-06
C06983,Neha,Kapadia,Female,1972-03-03,neha.kapadia657@email.com,9753812824,Ahmedabad,Gujarat,Student,181608,Married,Retail,2024-05-30
C06984,Qadim,Biswas,Male,1975-05-17,qadim.biswas110@email.com,7432588609,Kolkata,West Bengal,Business Owner,2750930,Married,VIP,2022-07-28
C06985,Chaman,Kala,Female,1971-01-24,chaman.kala111@email.com,6461795973,Lucknow,Uttar Pradesh,Accountant,947816,Single,Premium,2026-02-02
C06986,Jagvi,Sarma,Female,1967-04-28,jagvi.sarma662@email.com,9066134658,Pune,Maharashtra,Software Engineer,1194340,Married,Premium,2020-10-07
C06987,Wyatt,Nazareth,Female,1965-10-20,wyatt.nazareth450@email.com,9864375467,Chennai,Tamil Nadu,Software Engineer,1573415,Single,VIP,2026-01-01
C06988,Max,Salvi,Male,2005-05-26,max.salvi657@email.com,7656360295,Chennai,Tamil Nadu,Retired,565229,Married,Premium,2023-02-05
C06989,Darpan,Ravi,Male,2000-10-28,darpan.ravi209@email.com,9498890417,Ahmedabad,Gujarat,Accountant,767907,Single,Premium,2025-12-03
C06990,Anjali,Saran,Male,1969-04-15,anjali.saran21@email.com,6279608492,Bengaluru,Karnataka,Government Employee,480013,Married,Retail,2018-12-02
C06991,Pushti,Sem,Male,1979-03-29,pushti.sem578@email.com,9570268443,Ahmedabad,Gujarat,Teacher,625990,Single,Premium,2020-03-27
C06992,Theodore,Krishnamurthy,Female,1987-07-09,theodore.krishnamurthy544@email.com,6061026795,Pune,Maharashtra,Student,55398,Married,Retail,2026-03-03
C06993,Chandani,Thakur,Male,1956-04-30,chandani.thakur73@email.com,6392531734,Lucknow,Uttar Pradesh,Software Engineer,1699558,Single,VIP,2020-04-01
C06994,Chavvi,Goel,Male,1993-07-26,chavvi.goel471@email.com,6435258172,Ahmedabad,Gujarat,Data Analyst,1495735,Single,Premium,2021-04-17
C06995,Vedant,Raja,Female,1978-12-25,vedant.raja819@email.com,8998046220,Jaipur,Rajasthan,Retired,179923,Married,Retail,2026-06-04
C06996,Chanchal,Ravi,Male,1991-09-21,chanchal.ravi459@email.com,7481919546,Lucknow,Uttar Pradesh,Teacher,518182,Married,Premium,2026-05-16
C06997,Lakshit,Zachariah,Female,1974-03-12,lakshit.zachariah993@email.com,7716760155,Delhi,Delhi,Government Employee,449607,Single,Retail,2018-12-29
C06998,Ganga,Natt,Female,1964-01-06,ganga.natt706@email.com,7984057998,Kolkata,West Bengal,Accountant,706243,Single,Premium,2019-01-15
C06999,Sanaya,Sawhney,Male,1973-04-29,sanaya.sawhney888@email.com,6306433376,Pune,Maharashtra,Software Engineer,1376771,Single,Premium,2026-06-23
C07000,Aradhana,Bedi,Female,1981-06-28,aradhana.bedi831@email.com,7948915902,Chennai,Tamil Nadu,Student,138057,Married,Retail,2021-12-08
C07001,Jagvi,Sen,Male,1974-07-17,jagvi.sen769@email.com,6603304377,Kolkata,West Bengal,Student,26276,Divorced,Retail,2023-11-11
C07002,Gautami,Pandey,Male,1998-05-17,gautami.pandey967@email.com,8637314401,Bengaluru,Karnataka,Government Employee,986786,Married,Premium,2019-04-09
C07003,Januja,Ranganathan,Male,1999-07-24,januja.ranganathan915@email.com,8345289764,Delhi,Delhi,Teacher,783762,Married,Premium,2019-12-12
C07004,Samesh,Goswami,Female,1959-02-09,samesh.goswami115@email.com,6022295992,Hyderabad,Telangana,Retired,252724,Married,Retail,2024-10-16
C07005,Aditya,Bandi,Female,1976-01-06,aditya.bandi41@email.com,9602614431,Ahmedabad,Gujarat,Retired,421666,Married,Retail,2023-03-11
C07006,Gauri,Nair,Other,1986-10-04,gauri.nair963@email.com,9337011898,Delhi,Delhi,Doctor,1166423,Married,Premium,2019-07-02
C07007,Brijesh,Tak,Other,1991-05-14,brijesh.tak582@email.com,7636958779,Mumbai,Maharashtra,Sales Executive,457097,Single,Retail,2023-12-10
C07008,Dayamai,Bala,Male,1996-10-13,dayamai.bala150@email.com,6466209067,Delhi,Delhi,Business Owner,4039225,Single,VIP,2024-04-03
C07009,Harsh,Kaur,Male,1974-08-07,harsh.kaur806@email.com,9498290166,Hyderabad,Telangana,Software Engineer,1285266,Married,Premium,2019-06-09
C07010,Fiyaz,Chaudhry,Female,1985-02-28,fiyaz.chaudhry161@email.com,9869979866,Hyderabad,Telangana,Student,41169,Divorced,Retail,2022-07-11
C07011,Yashica,Rama,Female,1971-09-13,yashica.rama52@email.com,7423072097,Hyderabad,Telangana,Software Engineer,1282831,Married,Premium,2019-05-25
C07012,Anirudh,Dhar,Female,1982-10-03,anirudh.dhar992@email.com,7081608631,Mumbai,Maharashtra,Business Owner,816556,Single,Premium,2021-05-20
C07013,Chakrika,Saxena,Female,1997-01-09,chakrika.saxena119@email.com,8832378022,Chennai,Tamil Nadu,Data Analyst,757014,Single,Premium,2024-05-22
C07014,Lopa,Bhagat,Male,1985-03-20,lopa.bhagat865@email.com,8947620459,Ahmedabad,Gujarat,Sales Executive,764133,Divorced,Premium,2024-06-06
C07015,Peter,Ganguly,Female,1996-08-10,peter.ganguly212@email.com,8644030642,Pune,Maharashtra,Software Engineer,634880,Single,Premium,2023-12-25
C07016,Arjun,Ravi,Female,1997-08-04,arjun.ravi436@email.com,9572133248,Jaipur,Rajasthan,Data Analyst,611009,Single,Premium,2024-09-08
C07017,Kamala,Kaur,Female,1976-03-26,kamala.kaur764@email.com,8101081506,Mumbai,Maharashtra,Doctor,2086456,Single,VIP,2021-04-09
C07018,Amrita,Chacko,Female,1974-05-10,amrita.chacko921@email.com,7285415510,Kolkata,West Bengal,Retired,182391,Divorced,Retail,2024-05-24
